city_risk,season_risk,forecast_risk,income_volatility,platform_count,weeks_active,persona_type,weekly_premium
0.7069,0.9786,1.0,0.3536,3,48,1,124.48
0.655,0.9401,0.9614,0.33,1,19,0,128.33
0.7404,0.4272,0.3272,0.6956,1,35,0,101.97
0.6566,0.7591,0.7367,0.2813,1,24,2,107.93
0.5771,0.8899,1.0,0.27,1,43,0,115.96
0.5619,0.2283,0.1769,0.4853,3,44,1,73.91
0.5921,0.9392,1.0,0.2767,1,18,1,113.58
0.593,0.6627,0.4655,0.4573,3,4,2,103.38
0.6574,0.7252,0.6873,0.1602,2,44,2,105.85
0.6354,0.2845,0.2412,0.5367,2,32,0,88.84
0.6392,0.4166,0.4311,0.6137,1,1,1,97.87
0.5828,0.2643,0.2261,0.4156,3,34,2,77.64
0.5883,0.3305,0.2333,0.1936,3,14,2,75.23
0.631,0.4754,0.334,0.6101,2,16,2,91.23
0.6184,0.9428,0.8503,0.6372,1,32,0,115.75
0.5714,0.2694,0.2908,0.659,3,39,2,86.17
0.6498,0.2586,0.2539,0.6117,1,52,0,90.27
0.5512,0.2025,0.2217,0.195,3,20,1,71.21
0.7045,0.4754,0.4204,0.3989,3,14,2,88.87
0.6315,0.3745,0.4426,0.2236,1,52,2,101.5
0.6408,0.3207,0.3953,0.1869,1,43,0,85.02
0.6209,0.4021,0.3859,0.3565,2,9,0,84.99
0.7425,0.2864,0.2983,0.6791,1,11,2,102.02
0.6983,0.9518,0.7275,0.3438,3,5,0,123.31
0.6313,0.2142,0.235,0.1984,1,13,1,80.62
0.6763,0.3402,0.2539,0.7772,1,37,1,102.45
0.7002,0.3644,0.2561,0.5726,2,19,1,98.39
0.5507,0.58,0.5759,0.395,1,4,2,107.14
0.6328,0.3266,0.3278,0.5358,3,2,2,81.23
0.7287,0.2335,0.2605,0.2776,3,28,1,83.55
0.5642,0.9106,0.655,0.6117,2,15,0,112.47
0.6004,0.3135,0.384,0.1535,3,37,1,72.87
0.6227,0.5936,0.6211,0.4485,1,28,2,121.8
0.6647,0.2784,0.3069,0.3633,3,39,0,86.34
0.5989,0.3928,0.2952,0.6177,1,19,2,96.41
0.6936,0.3501,0.3975,0.1927,3,13,2,90.86
0.6098,0.2612,0.2587,0.4248,1,19,1,91.56
0.728,0.5438,0.6874,0.6966,2,50,0,108.72
0.6657,0.4493,0.4752,0.1453,2,51,1,95.34
0.6091,0.5916,0.4204,0.1201,1,16,2,98.31
0.5732,0.4065,0.3266,0.7042,1,23,0,103.08
0.6926,0.5331,0.6478,0.7209,2,38,2,106.34
0.6221,0.2537,0.2093,0.7592,3,49,1,83.92
0.5877,0.2715,0.2421,0.409,3,12,1,82.22
0.6801,0.2479,0.1984,0.4288,1,30,1,88.32
0.6045,0.9974,0.9986,0.1413,2,39,1,117.56
0.6077,0.3628,0.3762,0.7338,2,5,0,99.75
0.6482,0.6848,0.6233,0.3926,1,46,0,116.1
0.5035,0.8153,0.8927,0.5746,2,49,1,114.8
0.6684,0.8339,0.9815,0.4708,2,7,2,124.58
0.6207,0.2522,0.3113,0.3747,1,37,1,88.85
0.6183,0.8931,0.9397,0.2494,1,30,2,123.27
0.6213,0.382,0.4193,0.1306,3,4,2,86.83
0.6494,0.7422,0.816,0.2873,2,1,0,106.91
0.5391,0.5207,0.4347,0.4977,1,33,1,92.09
0.6211,0.8926,1.0,0.161,2,51,2,115.95
0.6256,0.4136,0.4643,0.5002,2,45,0,97.66
0.5297,0.4352,0.4717,0.3681,1,6,1,88.63
0.6362,0.5245,0.5068,0.3599,3,52,0,84.95
0.6663,0.3798,0.3337,0.6218,2,8,1,96.26
0.7268,0.2104,0.1809,0.7949,2,10,0,95.09
0.6533,0.8509,0.921,0.619,2,50,1,113.57
0.6237,0.6392,0.6026,0.6598,3,30,0,103.9
0.6612,0.6617,0.7375,0.3732,2,16,0,97.17
0.6211,0.3813,0.3115,0.1805,1,40,0,91.39
0.5769,0.8116,0.7771,0.13,2,15,1,102.24
0.6895,0.899,1.0,0.5567,2,36,2,122.32
0.7095,0.39,0.4783,0.2391,3,39,1,77.51
0.5273,0.3922,0.485,0.5138,2,31,2,95.92
0.6277,0.223,0.2176,0.1353,2,24,1,79.32
0.6832,0.7257,0.9007,0.6624,1,22,1,120.82
0.6752,0.9729,0.763,0.6808,3,11,0,111.17
0.6317,0.7348,0.7369,0.697,1,44,1,114.12
0.6376,0.6973,0.8218,0.5492,2,39,0,107.12
0.6883,0.4091,0.4316,0.4789,1,4,1,96.63
0.6103,0.5018,0.6367,0.4589,1,1,2,102.89
0.6311,0.3245,0.2663,0.7734,3,50,1,97.01
0.6144,0.3205,0.3841,0.1378,2,32,2,88.03
0.5759,0.9155,0.6734,0.6358,2,7,0,121.49
0.548,0.3581,0.2742,0.1,1,30,0,86.6
0.5729,0.7561,0.7806,0.6059,1,44,2,121.9
0.5861,0.8568,1.0,0.5331,3,6,0,106.59
0.6103,0.8331,0.9924,0.3607,1,30,2,114.36
0.6645,0.9641,1.0,0.3998,2,26,1,124.01
0.6342,0.4935,0.571,0.2459,3,27,2,88.76
0.5458,0.4339,0.3287,0.7384,1,35,2,90.16
0.548,0.2082,0.2673,0.3852,1,4,0,90.67
0.6444,0.247,0.2843,0.4568,1,4,2,88.95
0.6029,0.2099,0.1745,0.3285,1,5,1,87.08
0.7516,0.4159,0.3173,0.1373,3,12,0,84.62
0.7621,0.7557,0.7406,0.5919,2,50,2,118.47
0.5013,0.2292,0.2149,0.1478,3,27,2,69.9
0.6531,0.4254,0.3622,0.2822,1,46,0,94.78
0.7172,0.3206,0.2556,0.1559,1,20,2,93.3
0.6747,0.2706,0.206,0.6461,1,34,2,92.53
0.609,0.7208,0.8378,0.1257,2,3,1,104.64
0.6855,0.6144,0.5584,0.4871,2,1,2,103.51
0.6572,0.2922,0.2752,0.1601,3,2,0,75.82
0.589,0.6699,0.659,0.6348,3,12,1,102.71
0.5633,0.7041,0.5604,0.7634,2,41,2,107.5
0.5196,0.4049,0.3312,0.1577,1,31,1,83.46
0.6105,0.2754,0.3103,0.2352,1,36,2,97.8
0.5734,0.2947,0.3397,0.7475,2,17,2,99.84
0.6354,0.6821,0.4893,0.5794,1,22,2,117.0
0.5849,0.3304,0.3527,0.4855,1,9,2,97.68
0.635,0.6593,0.699,0.4944,1,45,0,111.23
0.6269,0.2266,0.1687,0.4708,1,19,2,94.26
0.635,0.2318,0.2017,0.2029,1,21,2,79.7
0.7162,0.9094,1.0,0.3363,1,28,2,122.39
0.6425,0.2388,0.2955,0.2407,2,32,1,89.36
0.6989,0.917,0.7028,0.2432,3,33,1,112.93
0.6247,0.7248,0.872,0.4726,1,33,2,120.27
0.5489,0.2243,0.2671,0.6098,3,18,2,84.26
0.5271,0.6945,0.8491,0.4902,3,29,1,100.34
0.6526,0.7856,0.9898,0.7091,2,41,2,120.85
0.5976,0.3523,0.4153,0.4456,1,42,2,89.38
0.7211,0.8713,0.6376,0.5395,1,27,2,112.61
0.6247,0.6539,0.685,0.2984,1,10,0,110.77
0.724,0.245,0.1917,0.46,3,51,2,91.03
0.6856,0.3967,0.3344,0.1941,2,48,0,82.43
0.5837,0.5377,0.5078,0.4996,3,27,0,88.94
0.6031,0.4326,0.4763,0.6465,3,31,2,95.43
0.6666,0.4417,0.46,0.6317,3,35,1,96.69
0.7135,0.421,0.3837,0.2396,3,12,2,84.09
0.6267,0.8628,0.8104,0.3976,3,41,0,108.44
0.645,0.8269,0.6462,0.566,2,39,0,118.54
0.6319,0.4433,0.3891,0.3269,2,22,2,101.19
0.6179,0.4226,0.4338,0.7514,1,23,0,108.17
0.7271,0.6128,0.5244,0.5458,1,29,1,115.1
0.6297,0.4343,0.5124,0.5257,2,9,0,94.79
0.6423,0.2619,0.3353,0.6392,2,20,2,93.01
0.6545,0.8671,1.0,0.3183,3,25,0,112.42
0.5771,0.2123,0.241,0.3359,1,17,1,79.09
0.6876,0.4052,0.5168,0.5499,1,24,2,97.42
0.6412,0.8879,0.741,0.3581,3,31,1,108.31
0.6013,0.8624,1.0,0.4109,2,39,2,108.71
0.5862,0.2851,0.2685,0.7312,2,27,2,86.02
0.7181,0.6903,0.5547,0.2177,3,23,2,91.9
0.6301,0.9086,1.0,0.4567,3,39,0,115.4
0.5909,0.9397,0.9829,0.4344,3,18,0,110.91
0.5448,0.3316,0.3601,0.2969,3,46,1,76.81
0.5686,0.2,0.2553,0.5973,2,49,0,87.74
0.6107,0.2071,0.1473,0.1755,3,1,2,74.59
0.497,0.4456,0.3796,0.5557,1,16,2,97.16
0.6113,0.2438,0.1751,0.4263,3,25,0,81.5
0.5985,0.5183,0.4907,0.6021,2,7,2,93.28
0.5779,0.2318,0.1641,0.7056,3,42,0,80.73
0.6732,0.3854,0.3141,0.4619,2,13,1,90.99
0.6982,0.3497,0.3139,0.6219,1,14,1,108.36
0.648,0.7801,0.7695,0.7469,1,18,2,130.35
0.634,0.5844,0.5722,0.2334,3,52,0,93.81
0.6401,0.9941,1.0,0.3258,2,23,0,119.95
0.5631,0.2754,0.3177,0.3118,1,47,1,93.67
0.6338,0.2661,0.1908,0.5779,2,26,0,84.82
0.5242,0.654,0.5577,0.2213,1,19,2,91.77
0.5458,0.351,0.2507,0.2876,3,29,1,73.04
0.5935,0.5871,0.5218,0.4504,1,33,1,100.48
0.6267,0.775,0.9826,0.1226,3,49,0,96.82
0.6243,0.3378,0.3854,0.2664,1,25,0,92.61
0.6012,0.2633,0.2043,0.6246,3,4,1,80.54
0.4915,0.6334,0.7426,0.1899,1,14,2,99.98
0.5712,0.8186,0.9304,0.651,2,38,2,113.73
0.6272,0.2035,0.2537,0.4816,3,29,1,76.35
0.5881,0.3008,0.2699,0.1341,2,26,1,83.05
0.6092,0.3109,0.2458,0.1001,3,42,2,77.99
0.5974,0.5942,0.5371,0.7667,1,10,1,106.55
0.7159,0.2452,0.1719,0.2673,1,29,0,85.2
0.6198,0.8915,0.8836,0.5578,2,11,0,112.79
0.6185,0.2746,0.2898,0.1549,3,44,0,67.59
0.5741,0.3556,0.352,0.6056,1,28,1,102.61
0.6076,0.4897,0.4117,0.1106,1,28,2,93.44
0.5325,0.8555,0.7426,0.2171,2,49,1,101.63
0.5813,0.8184,0.8746,0.7029,2,49,1,114.68
0.6419,0.2559,0.2592,0.4356,3,33,1,77.39
0.6105,0.4597,0.5154,0.2076,2,37,1,93.14
0.6819,0.4314,0.484,0.2305,2,46,1,87.42
0.6959,0.323,0.2336,0.3164,3,24,0,79.3
0.76,0.3522,0.3001,0.484,1,4,0,94.61
0.6477,0.6556,0.809,0.3657,1,13,0,101.74
0.6961,0.3433,0.2802,0.5054,1,32,0,92.46
0.6297,0.4488,0.5688,0.2193,1,23,1,102.8
0.622,0.6788,0.5456,0.3595,1,42,0,99.58
0.663,0.3528,0.4352,0.307,2,23,1,90.01
0.6741,0.6575,0.6562,0.1811,3,42,0,105.95
0.6224,0.9617,0.6829,0.7059,1,13,1,125.32
0.6936,0.3927,0.3048,0.1095,2,21,2,86.7
0.6368,0.3758,0.3931,0.4166,3,41,1,84.31
0.5365,0.2373,0.1808,0.4753,3,51,0,69.19
0.5286,0.8855,0.6328,0.6822,2,38,2,110.97
0.5637,0.3044,0.3475,0.5308,3,38,0,81.07
0.7411,0.347,0.4292,0.7768,2,16,1,104.71
0.527,0.3708,0.3701,0.7149,1,12,1,98.84
0.5036,0.438,0.4871,0.5662,1,11,0,102.11
0.5653,0.8088,0.9081,0.1164,3,43,0,96.43
0.6695,0.2338,0.1662,0.7932,1,4,1,100.22
0.674,0.3355,0.3154,0.2746,3,34,1,85.97
0.5409,0.3472,0.3919,0.7847,2,29,0,91.82
0.542,0.3773,0.445,0.5248,1,47,1,104.47
0.6597,0.4465,0.4699,0.2767,3,25,0,87.22
0.5953,0.2067,0.1953,0.3716,3,5,1,84.47
0.6786,0.2143,0.2176,0.2505,1,21,1,91.5
0.6996,0.9472,0.9314,0.7071,2,19,1,121.01
0.5153,0.4176,0.4615,0.4053,1,9,2,93.81
0.5987,0.7248,0.6218,0.1794,2,26,1,102.18
0.658,0.3036,0.2682,0.2411,3,22,2,73.58
0.6088,0.5534,0.5078,0.1425,1,19,0,99.74
0.6568,0.4131,0.4538,0.6171,2,16,1,94.35
0.5742,0.994,0.9285,0.4392,3,7,0,109.93
0.6399,0.6592,0.7961,0.4631,3,8,2,98.76
0.7253,0.3979,0.295,0.7184,2,30,0,98.76
0.6438,0.2587,0.2651,0.3836,3,44,0,81.78
0.5649,0.7168,0.6656,0.1319,3,15,1,105.14
0.7194,0.4901,0.612,0.2139,2,28,0,99.6
0.5863,0.9615,0.9351,0.6657,2,38,2,132.77
0.6675,0.446,0.4851,0.7473,3,11,2,89.54
0.696,0.2432,0.2876,0.5367,3,18,1,86.2
0.5239,0.3677,0.3556,0.5333,1,4,2,97.36
0.6637,0.2178,0.2695,0.2943,2,27,0,82.09
0.6773,0.2728,0.3198,0.3778,2,16,0,91.95
0.6046,0.4279,0.4787,0.4845,2,19,1,94.96
0.6485,0.2755,0.2566,0.7923,1,40,1,93.67
0.6285,0.9811,1.0,0.3009,3,12,1,106.07
0.5001,0.6957,0.9018,0.6323,3,15,2,113.6
0.6201,0.9488,1.0,0.6313,1,52,2,127.9
0.629,0.2522,0.284,0.508,3,28,1,93.55
0.6562,0.4924,0.3679,0.1271,3,30,2,64.76
0.5997,0.391,0.4006,0.3953,3,21,0,85.96
0.676,0.4323,0.5044,0.3598,3,35,1,90.84
0.5815,0.9159,0.8077,0.4388,2,8,2,119.05
0.5963,0.3576,0.4548,0.5931,3,47,1,80.06
0.6307,0.831,0.8015,0.4084,3,48,1,103.17
0.5736,0.6628,0.5119,0.7487,1,29,2,114.82
0.5741,0.6013,0.642,0.4428,1,40,2,115.96
0.7179,0.8228,0.9142,0.3258,1,23,2,118.93
0.6581,0.239,0.2212,0.298,1,8,0,89.16
0.6798,0.4697,0.4542,0.138,2,22,2,88.88
0.5541,0.8883,1.0,0.3478,2,50,1,112.19
0.6682,0.2405,0.2398,0.6391,3,25,0,86.53
0.6433,0.2765,0.2286,0.7164,2,44,1,94.02
0.5733,0.2162,0.2187,0.4093,1,35,2,93.51
0.7326,0.6503,0.5429,0.7886,2,38,0,112.36
0.604,0.4111,0.3211,0.7155,3,47,2,92.38
0.6295,0.9226,0.7419,0.1141,1,1,1,117.91
0.6452,0.3531,0.3704,0.1475,3,50,1,81.01
0.6717,0.8879,1.0,0.3104,3,30,0,114.37
0.7319,0.2301,0.2463,0.5867,2,2,1,91.35
0.5878,0.2619,0.2856,0.1216,1,12,0,74.7
0.6706,0.2543,0.261,0.268,1,10,2,83.64
0.6567,0.2143,0.2213,0.5583,1,9,1,95.35
0.5516,0.6796,0.8226,0.2233,3,24,2,97.37
0.6543,0.3177,0.2979,0.7589,1,50,0,101.43
0.553,0.3908,0.328,0.5174,3,15,2,90.46
0.5853,0.4455,0.5161,0.6862,2,46,2,101.47
0.6659,0.326,0.2824,0.7544,1,20,2,95.59
0.6417,0.2457,0.314,0.7894,1,47,2,94.16
0.5924,0.4101,0.3407,0.7759,3,11,1,92.99
0.5473,0.9311,0.6544,0.3937,2,25,0,117.51
0.6775,0.5862,0.6554,0.2739,3,15,0,101.21
0.6395,0.3771,0.4855,0.1056,1,4,2,100.2
0.6139,0.4523,0.375,0.4926,2,35,0,95.91
0.6103,0.7491,0.7827,0.4344,2,30,1,105.32
0.581,0.9314,1.0,0.7349,1,6,0,132.0
0.639,0.2308,0.1859,0.6446,1,27,1,103.63
0.6883,0.2286,0.2771,0.1773,3,44,2,77.89
0.6326,0.2269,0.2498,0.1918,1,27,2,75.32
0.5909,0.5698,0.5099,0.5689,3,49,0,88.69
0.553,0.9454,1.0,0.7152,1,35,0,129.17
0.6142,0.2087,0.2446,0.5781,3,3,0,85.3
0.6978,0.3539,0.3715,0.3482,3,13,1,90.11
0.7413,0.4358,0.5334,0.1703,2,11,2,90.73
0.6578,0.6999,0.6789,0.4902,1,12,0,104.54
0.6175,0.3008,0.3596,0.4403,1,35,1,88.44
0.786,0.3071,0.2942,0.6336,3,44,1,101.82
0.589,0.6783,0.8555,0.1199,1,18,2,104.66
0.6317,0.2949,0.3113,0.7875,3,30,2,88.17
0.5311,0.7942,0.9563,0.5732,2,22,1,112.1
0.539,0.706,0.609,0.7662,1,37,1,122.9
0.6006,0.3959,0.4736,0.1125,2,31,2,78.11
0.674,0.3501,0.3543,0.6769,1,49,2,101.78
0.6601,0.9252,0.8123,0.779,1,20,0,133.14
0.5629,0.7999,0.873,0.3777,3,11,1,103.1
0.551,0.2431,0.2791,0.1702,1,20,1,72.72
0.6902,0.3332,0.3363,0.1186,1,1,1,101.61
0.6479,0.6821,0.7013,0.3211,1,31,0,110.87
0.6501,0.3608,0.2716,0.3781,1,7,2,85.32
0.5514,0.2362,0.185,0.379,2,11,2,83.05
0.6444,0.4127,0.4131,0.6166,2,27,1,95.78
0.7117,0.2322,0.2582,0.4273,1,13,2,94.54
0.6422,0.9079,0.6839,0.678,1,1,0,128.5
0.646,0.3876,0.3503,0.257,1,20,1,92.04
0.6617,0.7368,0.9555,0.2395,1,19,2,114.9
0.5895,0.4609,0.383,0.6608,1,44,2,112.17
0.5521,0.7906,0.6045,0.563,2,33,1,109.88
0.5774,0.6136,0.4877,0.6706,2,43,0,108.24
0.6834,0.7228,0.7569,0.3893,3,5,1,103.01
0.5817,0.2771,0.2978,0.1809,2,3,1,70.98
0.5618,0.5074,0.5715,0.6857,1,7,2,115.13
0.6823,0.7119,0.5724,0.7104,1,45,0,106.07
0.5011,0.3355,0.3387,0.2131,3,28,2,80.67
0.6524,0.304,0.3726,0.6248,2,5,1,95.53
0.6007,0.6641,0.5119,0.5832,2,21,0,113.57
0.563,0.3616,0.262,0.4624,3,19,1,80.6
0.7117,0.6544,0.6339,0.379,2,7,2,106.92
0.6804,0.3758,0.2821,0.2052,3,52,0,78.22
0.6851,0.4686,0.4908,0.3524,3,47,0,87.41
0.701,0.2984,0.339,0.1359,1,7,1,95.19
0.6164,0.8092,0.8401,0.1948,3,35,0,102.18
0.6153,0.7663,0.5966,0.1954,3,29,2,96.87
0.7099,0.4175,0.3009,0.3669,2,46,2,100.06
0.6206,0.3465,0.3642,0.1337,2,4,0,80.52
0.6044,0.3167,0.3245,0.2998,1,20,1,92.28
0.6118,0.9385,0.8388,0.1812,2,11,2,110.65
0.6534,0.2376,0.2743,0.2793,2,5,1,77.65
0.6295,0.2619,0.2339,0.6084,3,49,0,74.12
0.6301,0.3817,0.2684,0.6384,3,28,0,83.94
0.624,0.2483,0.2383,0.7539,1,49,2,91.93
0.6759,0.7593,0.8038,0.2876,2,37,2,109.5
0.6438,0.9124,1.0,0.594,3,51,0,119.59
0.5187,0.4448,0.4401,0.7135,1,33,2,104.28
0.6926,0.6589,0.6594,0.6952,2,35,1,109.54
0.6195,0.4116,0.4408,0.674,2,35,1,106.56
0.5642,0.5447,0.5729,0.642,3,38,2,107.25
0.5955,0.2004,0.1906,0.7764,2,25,2,86.52
0.6609,0.6595,0.7645,0.7416,1,15,2,114.0
0.5772,0.9346,0.7088,0.48,2,36,2,107.4
0.5756,0.6203,0.5962,0.1271,3,9,2,80.71
0.7096,0.3316,0.2742,0.5792,1,28,1,98.9
0.6136,0.7452,0.8849,0.2689,2,15,1,112.78
0.5723,0.3715,0.3321,0.1244,1,40,1,89.38
0.5754,0.3929,0.4872,0.5295,1,52,2,94.38
0.7505,0.3296,0.3044,0.1115,1,20,0,83.61
0.6279,0.4434,0.4224,0.3254,2,50,0,108.21
0.553,0.4453,0.4953,0.7175,1,22,2,99.15
0.6178,0.3608,0.4382,0.3063,2,16,1,90.23
0.414,0.4326,0.374,0.7156,2,2,0,88.2
0.551,0.3502,0.3779,0.1921,2,41,1,91.98
0.6841,0.2875,0.2071,0.6285,2,13,2,92.03
0.6845,0.8738,0.9635,0.2237,3,26,1,116.97
0.7032,0.98,1.0,0.6578,2,25,2,128.26
0.6918,0.2062,0.2021,0.308,2,27,0,81.62
0.5024,0.3185,0.339,0.4215,2,13,1,81.83
0.5462,0.8145,0.8334,0.1307,1,33,2,101.18
0.6574,0.2528,0.2449,0.2665,3,49,2,80.22
0.5268,0.7573,0.6839,0.1962,2,40,0,97.82
0.5577,0.3014,0.2946,0.7393,3,19,1,82.56
0.5873,0.4376,0.3716,0.2189,3,9,2,82.21
0.5974,0.5358,0.5672,0.3066,1,12,2,104.26
0.6438,0.2403,0.2445,0.2401,2,32,2,79.45
0.5514,0.7921,1.0,0.1333,1,43,1,123.16
0.7102,0.3965,0.3014,0.635,3,38,0,88.05
0.657,0.6287,0.6379,0.1793,1,32,1,96.03
0.5834,0.5615,0.6209,0.1795,2,42,1,91.42
0.6249,0.2289,0.2897,0.4813,3,34,0,77.99
0.6782,0.3757,0.2676,0.6061,1,39,2,95.01
0.6948,0.2957,0.2486,0.4169,2,40,0,96.85
0.5968,0.3287,0.2582,0.397,2,14,1,83.2
0.5025,0.6448,0.8024,0.7451,2,22,2,101.54
0.5865,0.358,0.3295,0.2262,1,19,2,95.69
0.6025,0.7235,0.8579,0.1194,3,25,1,95.58
0.5991,0.8905,1.0,0.7786,3,13,2,124.73
0.6117,0.8081,0.5775,0.1531,3,26,1,101.51
0.5865,0.7253,0.8284,0.6094,3,48,2,94.92
0.6776,0.2569,0.2634,0.4726,1,16,2,95.41
0.5847,0.3348,0.4259,0.4433,3,24,0,87.59
0.6379,0.9047,0.9711,0.1707,2,6,0,108.3
0.6137,0.2322,0.1965,0.6454,1,12,2,95.89
0.5983,0.3742,0.2809,0.6506,3,32,0,86.67
0.5611,0.2576,0.2293,0.6843,1,24,2,90.37
0.6344,0.3813,0.4505,0.574,3,14,1,85.0
0.696,0.3475,0.2535,0.7189,3,45,2,93.01
0.5483,0.2827,0.2791,0.4845,2,28,2,84.92
0.5664,0.3732,0.4315,0.6373,3,24,1,85.52
0.5455,0.3648,0.4192,0.7015,2,39,1,93.27
0.5741,0.2821,0.2771,0.3049,1,49,0,84.65
0.5869,0.6773,0.6292,0.7042,2,26,1,117.18
0.6185,0.4401,0.5075,0.3652,1,1,1,100.35
0.5963,0.2557,0.3,0.5351,3,33,2,75.04
0.6042,0.4613,0.503,0.2093,3,12,1,89.82
0.6783,0.216,0.1547,0.3981,2,40,2,83.41
0.4956,0.9597,1.0,0.3048,2,4,2,117.33
0.6077,0.8053,0.692,0.6521,3,17,0,109.92
0.6715,0.7571,0.84,0.5158,2,1,0,113.24
0.6398,0.4221,0.3983,0.4086,3,27,0,81.82
0.5584,0.2924,0.3708,0.4109,3,51,1,82.53
0.5678,0.4996,0.4572,0.2204,2,22,2,88.13
0.6792,0.9694,1.0,0.6209,3,2,2,123.23
0.6403,0.3253,0.3635,0.1043,2,44,1,81.31
0.6991,0.442,0.5479,0.3044,1,14,2,98.9
0.6609,0.2912,0.3311,0.6987,3,38,1,90.43
0.598,0.5332,0.6345,0.765,1,15,2,103.37
0.5794,0.4282,0.4736,0.1644,2,6,2,90.43
0.5706,0.3944,0.3302,0.3174,3,33,1,81.89
0.6301,0.4013,0.4714,0.5377,1,33,2,100.59
0.6655,0.2237,0.2375,0.2215,1,52,2,84.12
0.621,0.299,0.2511,0.5221,2,26,0,94.73
0.6204,0.3031,0.2964,0.5137,2,23,2,88.87
0.572,0.6241,0.6939,0.6461,3,26,2,109.56
0.5316,0.2814,0.2866,0.1962,2,25,2,80.71
0.6675,0.8595,0.7763,0.3634,2,33,2,105.64
0.6755,0.36,0.4082,0.1897,1,13,1,90.53
0.5868,0.4123,0.4685,0.7908,2,41,0,107.0
0.6973,0.2073,0.1958,0.5372,1,11,1,90.75
0.6402,0.4461,0.5787,0.6215,2,47,1,110.17
0.7305,0.3346,0.3238,0.7719,1,20,1,104.21
0.62,0.6369,0.5424,0.7482,1,19,0,117.35
0.6235,0.531,0.4701,0.7418,3,39,2,95.59
0.6877,0.2136,0.2429,0.6493,1,44,0,92.25
0.6768,0.433,0.3382,0.6489,1,12,1,96.03
0.6189,0.438,0.543,0.6521,1,17,0,107.29
0.5318,0.8735,0.656,0.5677,1,12,0,117.22
0.5874,0.8688,0.6714,0.6608,3,38,1,107.8
0.556,0.9379,0.9973,0.3451,3,28,1,110.69
0.5715,0.6783,0.8235,0.59,2,35,1,102.23
0.6342,0.2111,0.2584,0.6143,1,8,1,93.64
0.6212,0.6515,0.5321,0.6621,2,35,1,108.17
0.5867,0.7681,0.6412,0.7423,1,15,0,108.59
0.5838,0.804,0.7513,0.4312,1,11,2,122.74
0.7343,0.9864,0.7478,0.1983,3,12,2,108.73
0.6199,0.2915,0.212,0.4525,3,32,0,81.0
0.6597,0.2575,0.1844,0.3709,1,36,0,93.14
0.576,0.9003,0.7041,0.5751,1,25,1,113.16
0.6622,0.8898,0.8312,0.6663,1,11,2,129.69
0.5454,0.2801,0.2731,0.2797,3,44,0,74.4
0.6288,0.2325,0.2776,0.1896,3,1,0,73.2
0.7072,0.7677,0.636,0.1878,2,22,2,104.2
0.5887,0.2964,0.3784,0.6595,2,29,1,87.82
0.6902,0.4132,0.5289,0.4394,3,16,1,88.97
0.6861,0.7459,0.8212,0.1428,3,19,0,97.09
0.5996,0.4491,0.3252,0.1314,3,24,2,77.18
0.5341,0.208,0.1749,0.6482,2,39,2,77.89
0.6535,0.9477,0.7282,0.2048,3,45,2,103.76
0.5765,0.7232,0.8405,0.4111,2,49,2,107.97
0.6072,0.2101,0.2712,0.4605,3,50,1,77.77
0.6205,0.4687,0.4169,0.3801,2,49,2,93.16
0.5684,0.6617,0.7534,0.1134,2,52,2,97.5
0.6033,0.7557,0.7919,0.7543,1,43,1,128.65
0.625,0.8504,0.6463,0.4475,3,37,1,106.61
0.5945,0.5796,0.4409,0.5505,2,11,1,97.7
0.6461,0.3185,0.2389,0.7587,2,2,0,90.95
0.6495,0.4439,0.5527,0.5495,3,1,2,92.01
0.6345,0.7536,0.8414,0.7375,1,27,2,119.63
0.5756,0.8084,0.655,0.4597,2,51,2,106.26
0.59,0.6621,0.5237,0.3053,3,38,2,89.91
0.4751,0.9175,0.9516,0.444,2,3,2,117.37
0.6445,0.9056,0.9785,0.1212,1,35,0,126.51
0.6589,0.7468,0.6957,0.5151,1,15,1,115.09
0.5907,0.4376,0.3506,0.3935,3,8,0,80.82
0.6049,0.9501,0.7188,0.7594,1,2,0,126.17
0.6739,0.2441,0.2548,0.62,2,8,2,86.83
0.7079,0.9952,0.8212,0.7847,1,4,0,140.25
0.5247,0.9259,0.8794,0.2565,1,44,2,122.55
0.6508,0.4048,0.3855,0.6479,3,43,2,88.85
0.7069,0.8751,0.9916,0.6421,1,9,2,129.91
0.6179,0.662,0.5359,0.2539,1,3,1,104.99
0.7435,0.7614,0.7193,0.7384,1,32,1,124.06
0.7444,0.3128,0.3421,0.2439,2,44,2,95.31
0.6895,0.3248,0.3845,0.4971,2,35,1,90.01
0.5015,0.291,0.296,0.7378,1,15,1,94.84
0.6635,0.5404,0.4778,0.1061,1,43,2,106.18
0.6583,0.592,0.5795,0.1452,2,41,2,95.51
0.5593,0.4029,0.4331,0.5157,2,13,1,92.19
0.7036,0.3317,0.386,0.4691,3,27,0,98.1
0.5835,0.3253,0.3222,0.4781,1,31,2,82.34
0.7053,0.7537,0.788,0.4353,3,51,2,107.74
0.5365,0.7707,0.9156,0.648,1,7,0,116.72
0.6354,0.3432,0.3049,0.6412,3,48,0,87.78
0.5929,0.4725,0.409,0.199,2,14,2,85.72
0.7293,0.22,0.171,0.6104,2,44,0,98.11
0.7692,0.4325,0.4241,0.5221,2,44,2,98.38
0.4648,0.6831,0.8205,0.5067,3,49,0,102.9
0.686,0.2201,0.1932,0.1212,2,6,2,75.34
0.6876,0.6461,0.5956,0.3084,3,40,1,87.84
